,N,Bx,By,Bz,Ex,Ey,Ez
69,1000000,1.5405725080774236e-14,-1.2772871360674586e-16,-8.668664769261465e-15,-541.0352330082935,1.955080365516955,1824.1944026740455
70,1000000,1.5669270984593827e-14,1.791384201813673e-16,4.762673704668545e-15,-508.5336581344948,-1.628512090362329,1823.2446139283072
71,1000000,1.5731713761263582e-14,2.6886167788092774e-17,-3.1729065371006442e-15,-437.72882166297114,1.91863962773453,1826.6028387616163
72,1000000,1.5760380791129172e-14,-4.999611103939989e-16,-5.385417287091724e-15,-604.7069991292586,-1.9832906076500172,1826.5603810305097
73,1000000,1.580898005547496e-14,-5.859248914478935e-16,2.3578602525657085e-15,-601.5794155470514,1.56410380019168,1827.7607963754301
74,1000000,1.562860328833122e-14,-4.0935018488054265e-16,-1.164477134466686e-14,-473.41357196162016,-1.3227521900413064,1824.018566352633
75,1000000,1.6017904445332598e-14,-2.115067613238646e-16,3.34662268114279e-15,-461.6679362361996,1.6676183143351433,1826.5279589609079
76,1000000,1.599635700952173e-14,-1.5876098584107197e-16,2.10178883324248e-15,-580.835374133766,-2.0069545036671514,1827.0454588676328
77,1000000,1.5374546862680016e-14,3.8292722533978295e-16,8.929799535156004e-15,-593.875273942737,-4.736720394090957,1823.902955065012
78,1000000,1.5740068763071194e-14,-1.2345988243108993e-16,4.705323364925706e-16,-560.0933070477997,3.4604123036714003,1825.5545904894132
79,1000000,1.5442115777822857e-14,-3.8686053826794477e-17,-5.4394887880067005e-15,-458.93082813499217,-0.48528917024710444,1825.4034254297626
80,1000000,1.5802156072345354e-14,3.4261550035733625e-16,3.387995973981572e-15,-674.504287741563,-1.2238358754095582,1829.2048474620765
81,1000000,1.5498380088855132e-14,1.1336067781064266e-16,-2.5502105891291587e-15,-613.2835459301743,1.5641179374478023,1826.2946453452228
82,1000000,1.5579330720916248e-14,8.757381217653772e-16,-3.703360899993003e-15,-600.8113895633907,0.8203518845444605,1824.0140776083429
83,1000000,1.5329079605575335e-14,-2.4368570089582188e-17,-1.2125225544377496e-14,-635.3181562302747,2.7241413857099954,1825.8205042206744
84,1000000,1.5510485579906753e-14,5.000920738068896e-16,1.310900127284788e-14,-600.0993332103301,0.730180356277922,1824.8186568141105
85,1000000,1.571534111658017e-14,1.0713864891416278e-16,9.241925354307937e-16,-653.2780382612268,3.3221460819544366,1823.6596455549927
86,1000000,1.5621679453390013e-14,1.464496752205428e-16,-3.657092659677423e-16,-606.7537035180078,-2.0666423127958513,1825.1511430008288
87,1000000,1.6121671361472816e-14,-4.565340527150557e-16,5.43944324746953e-15,-618.5044341880134,-2.490967734281382,1828.6221851025011
88,1000000,1.5692962329517285e-14,-5.971414495746354e-16,-1.2080433271091251e-15,-493.6298838473053,-4.6886394051485825,1824.2194384678712
89,1000000,1.5676777828349593e-14,-6.315914452236166e-17,-2.8256732706239127e-15,-651.9168797600587,0.14906802646767955,1824.9678358420526
90,1000000,1.5545475607705137e-14,-5.092096522360343e-16,7.686315994699983e-15,-630.6685149954178,0.009634780919361154,1822.2653215654238
