,N,Bx,By,Bz,Ex,Ey,Ez
2228,100000,-1.51E-12,-1.00E-12,1.36E-10,-27072.90048,-22265.00897,-196324.9179
2229,100000,-1.20E-12,-2.55E-13,1.37E-10,-31561.70867,-2179.053951,-192095.5931
2230,100000,2.69E-13,1.51E-12,1.42E-10,16224.48428,46325.43497,-210372.1942
2231,100000,-1.83E-13,-8.65E-13,1.38E-10,-1344.238741,-26821.40659,-184289.9722
2232,100000,1.26E-12,-1.46E-12,1.41E-10,12061.28695,-40664.45055,-204710.6844
2233,100000,-5.47E-13,1.61E-12,1.39E-10,-21817.96808,44694.6202,-206886.6163
2234,100000,8.58E-13,-2.67E-13,1.37E-10,30747.15336,-1600.122268,-192980.874
2235,100000,8.98E-13,5.80E-13,1.36E-10,24868.10019,15879.70853,-184807.931
2236,100000,6.77E-13,3.74E-14,1.37E-10,880.0005719,5983.598483,-190701.0818
2237,100000,1.79E-12,4.99E-13,1.33E-10,27901.49057,8301.294205,-186050.9784
2238,100000,5.11E-13,-6.43E-13,1.33E-10,-9956.908631,424.0942042,-182793.8552
2239,100000,-3.89E-13,8.12E-13,1.35E-10,-8810.798739,34138.15541,-181892.9374
2240,100000,-1.16E-12,1.99E-12,1.33E-10,-18692.24692,49880.73086,-186606.5708
2241,100000,9.76E-13,1.68E-13,1.34E-10,28871.76234,12552.42201,-187513.001
2242,100000,-1.60E-12,4.65E-13,1.40E-10,-21567.41475,-3935.919718,-212075.6081
2243,100000,1.28E-12,-2.01E-12,1.41E-10,12928.81398,-29714.38666,-207942.6213
2244,100000,5.94E-13,2.10E-12,1.37E-10,10119.99007,38244.67218,-197992.2587
2245,100000,1.61E-12,-1.18E-12,1.35E-10,28884.42529,-13187.52028,-190217.6327
2246,100000,1.07E-12,-2.45E-13,1.38E-10,13898.31829,-2309.504593,-193190.7574
2247,100000,-1.05E-12,5.71E-13,1.36E-10,-30788.60141,-1667.130179,-186237.351
2248,100000,9.38E-13,-9.48E-14,1.37E-10,21969.54564,-1620.235829,-196459.4122
2249,100000,8.34E-13,-1.36E-12,1.28E-10,20345.74973,-23488.03878,-168890.6085
2250,100000,4.14E-13,1.46E-12,1.40E-10,-6183.717251,12348.74394,-199312.4757
2251,100000,-3.47E-13,-8.64E-13,1.38E-10,4497.482097,-13782.22759,-189718.3025
2252,100000,6.79E-14,-7.26E-13,1.34E-10,22560.14983,-9798.891563,-181787.6627
2253,100000,2.25E-12,-1.34E-12,1.41E-10,47167.7397,-2859.689961,-211264.3024
2254,100000,3.16E-13,-8.76E-13,1.36E-10,33724.52092,-1632.567087,-192343.0527
2255,100000,-6.80E-13,2.85E-13,1.35E-10,-12486.5937,-12816.28875,-194437.425
2256,100000,7.77E-14,5.46E-13,1.39E-10,-11903.80777,8784.555211,-186871.2544
2257,100000,1.16E-13,2.79E-13,1.39E-10,-3377.746816,2589.273866,-189518.7027
2258,100000,3.58E-13,-1.29E-12,1.35E-10,13790.58591,-24846.02467,-178986.4556
2259,100000,7.98E-13,-5.50E-13,1.38E-10,2489.478587,-6447.756028,-188740.4308
2260,100000,1.24E-12,1.02E-13,1.39E-10,39628.29457,2441.039851,-200168.1144
2261,100000,4.83E-13,6.03E-13,1.31E-10,11244.47105,25039.28964,-184592.5646
2262,100000,-1.46E-13,1.16E-12,1.35E-10,7856.200048,13296.23405,-182641.3748
2263,100000,-4.99E-13,1.60E-13,1.38E-10,-6812.649826,-23817.25316,-199333.0649
2264,100000,-3.05E-12,1.53E-12,1.39E-10,-43124.39526,29635.29782,-194540.1519
2265,100000,-1.28E-12,2.26E-13,1.37E-10,-14880.59937,4463.592767,-188821.6709
2266,100000,8.14E-13,-4.81E-13,1.36E-10,1590.631076,-6956.299743,-171611.2015
2267,100000,8.01E-14,6.78E-13,1.33E-10,16205.10306,24065.15292,-188840.2407
2268,100000,-2.61E-13,2.73E-12,1.33E-10,8112.912517,35958.79511,-182731.3758
2269,100000,1.73E-13,-2.61E-13,1.35E-10,7293.083531,-20432.40995,-210826.7425
2270,100000,3.55E-13,7.30E-13,1.36E-10,25961.54394,20482.30647,-189199.6486
2271,100000,5.25E-13,1.22E-12,1.35E-10,741.4765691,17320.73742,-176247.7799
2272,100000,-1.17E-12,6.12E-13,1.36E-10,-3659.593867,29190.04548,-188455.5357
2273,100000,1.98E-12,2.51E-13,1.39E-10,18635.14823,-814.2290954,-195785.7196
2274,100000,5.38E-13,9.47E-13,1.35E-10,4293.340829,22581.64009,-193911.0748
2275,100000,-3.14E-13,1.26E-12,1.32E-10,-3211.991176,7842.41185,-182182.0083
2276,100000,1.51E-12,-4.86E-13,1.36E-10,21673.35775,-26574.23805,-180946.0708
2277,100000,-6.61E-13,2.39E-13,1.38E-10,-6568.204897,1882.537424,-192338.2553
2278,100000,-2.00E-14,2.15E-13,1.34E-10,9758.2882,6919.172599,-175691.6854
2279,100000,-1.03E-13,3.12E-13,1.41E-10,7346.698737,14456.78147,-208322.3192
2280,100000,8.19E-13,-1.93E-13,1.41E-10,23033.73291,-13025.0406,-197314.4942
2281,100000,-1.65E-13,-1.42E-12,1.37E-10,-3333.638273,-30665.31649,-196392.2865
2282,100000,-1.13E-12,-2.65E-13,1.39E-10,-10294.31463,-17306.62166,-192631.4195
2283,100000,4.11E-13,-4.30E-14,1.39E-10,38716.99108,15590.42868,-195996.9397
2284,100000,1.37E-12,-2.11E-12,1.37E-10,18540.08198,-40780.40731,-193956.5077
2285,100000,1.04E-13,3.39E-13,1.36E-10,-6605.551109,7014.944085,-188856.2338
2286,100000,-6.95E-13,-1.07E-12,1.37E-10,2577.815541,-18496.11692,-190848.8298
2287,100000,-9.44E-13,8.13E-13,1.38E-10,-4400.650993,24283.74109,-191310.3262
2288,100000,2.17E-13,-3.31E-13,1.39E-10,4305.749407,-565.5784396,-203543.3429
2289,100000,1.93E-12,-7.27E-13,1.34E-10,32335.96067,-9977.957443,-185389.4155
2290,100000,-6.19E-13,-2.11E-12,1.39E-10,-3207.419097,-25907.50061,-193931.3505
2291,100000,-4.51E-13,1.68E-12,1.40E-10,26465.34465,37551.5766,-200065.4421
2292,100000,-4.89E-13,-7.05E-13,1.38E-10,-36432.7889,1479.785526,-195844.6629
2293,100000,-3.42E-13,9.79E-14,1.41E-10,-19352.62126,6213.354777,-217152.7812
2294,100000,-1.61E-13,-7.08E-13,1.37E-10,-3937.314234,-13947.08814,-196462.5888
2295,100000,-2.39E-14,1.29E-12,1.34E-10,-7696.574885,20114.29466,-184384.1938
2296,100000,-2.61E-13,1.22E-12,1.36E-10,16038.4182,27448.95262,-196050.602
2297,100000,-2.33E-13,3.59E-13,1.38E-10,-6061.890154,-28924.39583,-202202.0078
2298,100000,-1.17E-12,-5.15E-13,1.37E-10,-13845.34362,3216.72615,-197215.6469
2299,100000,-2.94E-13,-1.79E-12,1.36E-10,-3974.943295,-62809.06331,-187011.5134
2300,100000,-1.45E-12,1.37E-12,1.35E-10,-47694.96712,29437.16747,-188730.0866
2301,100000,1.62E-12,1.73E-13,1.32E-10,52260.70714,-13774.88431,-179261.0191
2302,100000,-8.97E-13,-4.36E-13,1.30E-10,-19939.42242,-18094.81384,-175484.4604
2303,100000,1.84E-12,-8.21E-13,1.42E-10,4909.58384,-25207.4285,-206945.0286
2304,100000,-1.40E-12,6.81E-13,1.35E-10,-10074.88122,13422.40854,-179774.3549
2305,100000,8.95E-13,6.54E-13,1.35E-10,23329.38868,13653.19961,-194877.2462
2306,100000,1.10E-12,1.33E-13,1.40E-10,1712.701625,7156.891919,-204544.8496
2307,100000,-3.07E-13,-4.06E-13,1.32E-10,-10197.52544,2103.614434,-188468.545
2308,100000,1.59E-12,-8.59E-13,1.42E-10,24242.5524,-343.4092625,-220079.0906
2309,100000,1.05E-12,7.76E-13,1.40E-10,21694.31578,10505.32078,-204763.9871
2310,100000,-6.23E-13,2.56E-13,1.39E-10,-12557.94899,3453.950924,-197032.943
2311,100000,2.92E-12,-2.13E-12,1.39E-10,30798.04056,-17180.95013,-191128.7695
2312,100000,-5.91E-13,-5.56E-13,1.37E-10,-4452.955871,1054.366583,-204062.2653
2313,100000,1.49E-12,1.65E-12,1.37E-10,40184.4123,6803.054262,-206615.2982
2314,100000,-4.53E-13,5.63E-13,1.38E-10,-18646.26025,8645.816811,-200149.869
2315,100000,9.79E-13,-1.10E-12,1.36E-10,19572.16796,-34174.81231,-196220.1095
2316,100000,1.10E-13,-1.72E-12,1.37E-10,27943.78428,-17068.79061,-191122.1757
2317,100000,2.89E-14,7.80E-13,1.36E-10,-13143.97743,638.2834851,-189337.7444
2318,100000,-7.35E-13,-2.60E-13,1.41E-10,-10635.23422,3848.205383,-200435.9288
2319,100000,8.89E-13,2.98E-13,1.38E-10,12121.03023,1941.283038,-186120.827
2320,100000,-7.77E-13,-1.24E-12,1.37E-10,-23447.10246,-24194.60269,-195533.6749
2321,100000,2.37E-13,-1.40E-12,1.38E-10,-8775.900967,-21179.526,-202128.7246
2322,100000,-1.53E-12,-4.77E-14,1.37E-10,-22735.94284,6335.368602,-191449.5638
2323,100000,-1.59E-12,6.81E-13,1.39E-10,-26391.45485,43179.08761,-183997.5597
2324,100000,-3.51E-13,-3.34E-13,1.32E-10,-239.0162628,-35962.45058,-173901.5899
2325,100000,-8.84E-13,4.65E-14,1.35E-10,1194.012329,-15357.42307,-185884.4852
2326,100000,-9.08E-13,1.22E-12,1.39E-10,-30466.55996,24925.50206,-199346.0041
2327,100000,-3.57E-14,-8.66E-13,1.40E-10,-9254.523742,-21959.8612,-196033.0594
2328,100000,1.37E-13,2.95E-13,1.26E-10,567.325123,23028.65776,-163457.8782
2329,100000,-1.20E-13,1.34E-12,1.41E-10,5560.297952,37287.78665,-193826.8049
2330,100000,-1.38E-13,-1.56E-14,1.37E-10,-5585.884582,-13724.74349,-192353.0113
2331,100000,-7.81E-13,-8.70E-13,1.40E-10,-16453.32567,-16927.93093,-209158.7831
2332,100000,2.42E-13,-2.22E-13,1.44E-10,-12459.50159,-13311.31303,-223427.7532
2333,100000,-5.45E-13,4.18E-14,1.35E-10,-14759.4985,13241.83449,-193193.2861
2334,100000,-3.80E-14,2.63E-13,1.36E-10,-6625.26369,31582.47709,-192899.4649
2335,100000,-1.92E-12,1.01E-12,1.42E-10,-11070.52623,38572.51753,-195487.8019
2336,100000,1.18E-12,1.32E-12,1.39E-10,3572.590699,38854.86797,-194531.4937
2337,100000,6.84E-13,-7.69E-13,1.38E-10,3111.669348,-15773.25505,-193959.4029
2338,100000,-2.69E-12,9.08E-13,1.41E-10,-30289.66708,29927.36075,-194717.9821
2339,100000,-9.78E-14,2.42E-12,1.31E-10,-16866.15713,43064.697,-187118.5607
2340,100000,1.04E-14,-1.77E-13,1.33E-10,20755.4975,2716.439971,-182877.2746
2341,100000,2.20E-13,-6.18E-13,1.36E-10,-24151.54254,-26732.6163,-179069.6123
2342,100000,-5.97E-14,8.26E-13,1.41E-10,8555.888969,23151.50873,-201118.9509
2343,100000,7.89E-13,8.72E-13,1.37E-10,4925.251991,17634.92685,-191127.9819
2344,100000,9.24E-13,2.42E-13,1.35E-10,15287.11027,-7863.489364,-186687.4551
2345,100000,-4.11E-13,-1.64E-13,1.41E-10,-7505.799618,2279.200272,-196783.943
2346,100000,4.31E-13,-1.71E-12,1.42E-10,20179.27566,-26442.96144,-190255.4431
2347,100000,-1.14E-13,-4.98E-13,1.39E-10,8225.587325,-13557.2258,-199937.3825
2348,100000,3.83E-13,7.21E-13,1.37E-10,-8699.290104,6761.975383,-182503.8722
2349,100000,-1.54E-13,1.82E-12,1.34E-10,1474.567014,41166.08419,-172727.2059
2350,100000,-1.95E-12,-8.63E-14,1.41E-10,-30225.77427,-20271.6739,-203116.6007
2351,100000,5.21E-13,7.44E-13,1.34E-10,4608.169402,25201.17901,-180090.3987
2352,100000,-1.29E-13,-3.75E-13,1.36E-10,27245.59426,3554.863547,-188453.6969
2353,100000,-3.74E-13,-6.97E-13,1.34E-10,-11789.38337,-5652.90508,-182697.9284
2354,100000,-4.84E-13,-1.22E-12,1.42E-10,7939.534665,-26241.77673,-215641.0498
2355,100000,-4.58E-13,8.47E-13,1.36E-10,-4692.86891,-1580.850298,-193448.3388
2356,100000,-3.44E-13,2.45E-14,1.36E-10,-33936.58756,3815.989527,-206232.2204
2357,100000,-1.01E-12,2.30E-13,1.39E-10,-13109.15708,-14162.28511,-195058.2687
2358,100000,-1.55E-12,3.22E-13,1.40E-10,-26180.37413,15092.87015,-207237.1501
2359,100000,8.96E-13,8.84E-13,1.35E-10,2258.788505,4086.448317,-190867.8016
2360,100000,2.37E-12,-5.31E-13,1.40E-10,55402.9196,-6608.615532,-214413.0918
2361,100000,-5.26E-13,1.20E-12,1.36E-10,-14871.44586,22607.07825,-196426.7885
2362,100000,-9.91E-13,-9.89E-13,1.35E-10,-24230.2045,-53217.06066,-176340.822
2363,100000,-1.07E-12,1.65E-13,1.45E-10,7189.302961,10825.8107,-227963.0037
2364,100000,1.21E-12,3.20E-13,1.33E-10,23779.51533,7434.962816,-183313.6372
2365,100000,-7.99E-14,1.73E-12,1.36E-10,1883.911492,33765.51497,-189121.9744
2366,100000,9.61E-13,-1.45E-12,1.31E-10,-6382.910002,-38599.10412,-177895.9709
2367,100000,7.66E-14,9.08E-13,1.42E-10,-24057.24756,51038.88461,-210667.7393
2368,100000,9.84E-14,-4.97E-14,1.41E-10,-11193.27779,15304.79217,-218030.6174
2369,100000,1.54E-13,-5.06E-13,1.40E-10,22220.05718,-6827.229127,-213181.9988
2370,100000,-4.76E-13,1.03E-12,1.35E-10,-9765.913208,19471.75414,-189281.4004
2371,100000,7.26E-13,-5.47E-13,1.38E-10,7349.260639,-695.6058403,-206611.6503
2372,100000,-5.87E-13,-1.14E-12,1.38E-10,6644.543833,-9458.165084,-221672.0125
2373,100000,1.35E-12,4.53E-13,1.46E-10,26369.66173,2131.848106,-216842.7106
2374,100000,-8.87E-13,-1.26E-12,1.38E-10,-1884.047477,-29508.79552,-176382.3692
2375,100000,-8.96E-13,8.09E-13,1.38E-10,-33335.34879,31789.59232,-194881.5225
2376,100000,-6.33E-14,-9.17E-13,1.40E-10,-13852.2868,8435.667865,-209143.0272
2377,100000,-3.28E-13,-1.71E-12,1.37E-10,120.6669023,-26640.45096,-183397.4877
2378,100000,3.47E-13,-5.80E-13,1.35E-10,-10028.31484,-11508.95892,-176531.2995
2379,100000,-8.28E-13,-1.39E-12,1.42E-10,-29465.79395,-28629.19885,-213501.6966
2380,100000,5.96E-16,6.94E-13,1.33E-10,22264.98885,-5413.343872,-179245.7949
2381,100000,1.07E-12,-6.31E-14,1.42E-10,58971.99466,-10163.71778,-209671.9903
2382,100000,3.20E-13,1.23E-12,1.47E-10,3185.782374,50085.89094,-226646.2354
2383,100000,-9.76E-14,3.44E-13,1.35E-10,-6722.096192,14372.50721,-183647.2395
2384,100000,-4.53E-13,-4.67E-13,1.34E-10,-6057.42212,18142.23292,-195029.3036
2385,100000,-1.20E-12,5.22E-13,1.32E-10,-29370.60058,16836.20244,-180027.798
2386,100000,2.37E-13,-8.80E-13,1.39E-10,-10242.73126,-27486.49938,-201930.5959
2387,100000,4.39E-13,5.02E-13,1.45E-10,10847.08854,11265.44694,-229225.777
2388,100000,3.24E-12,7.75E-13,1.37E-10,51804.31393,42025.36414,-197671.7741
2389,100000,1.27E-12,6.39E-13,1.36E-10,3702.591651,18854.89202,-196817.485
2390,100000,8.03E-13,8.09E-13,1.41E-10,15768.39443,-1779.790159,-202098.1508
2391,100000,-1.27E-12,-1.33E-12,1.38E-10,-24603.7804,-28702.69137,-202494.8325
2392,100000,-4.75E-13,-6.38E-13,1.35E-10,4207.411226,-4176.155142,-192190.1779
2393,100000,1.42E-12,7.23E-13,1.43E-10,3050.702934,37333.79848,-213516.4166
2394,100000,-3.71E-13,1.27E-14,1.35E-10,-21859.84346,-1088.990037,-183109.734
2395,100000,7.03E-13,-1.33E-12,1.33E-10,-13305.81237,-34791.48578,-183924.0398
2396,100000,5.74E-13,-8.25E-13,1.43E-10,3545.230694,-1012.351734,-206300.6949
2397,100000,3.65E-13,-1.08E-12,1.36E-10,-1916.92091,-33217.33355,-184743.2019
2398,100000,-1.88E-13,1.03E-13,1.38E-10,27064.25565,25409.73852,-194372.5326
2399,100000,1.99E-13,7.87E-13,1.40E-10,-12805.62511,30389.35376,-213620.7119
2400,100000,-3.00E-13,5.64E-13,1.31E-10,-24574.24874,6024.42941,-173833.3879
2401,100000,-3.66E-13,1.19E-12,1.35E-10,-13295.94875,23599.73717,-184936.1398
2402,100000,4.51E-13,-1.99E-12,1.43E-10,-7439.614539,-19779.74121,-216018.0304
2403,100000,5.58E-13,1.70E-13,1.38E-10,19095.52475,17917.27017,-202668.2099
2404,100000,2.33E-13,7.39E-13,1.32E-10,-16473.45588,40013.23971,-182096.9456
2405,100000,-1.43E-13,-3.06E-13,1.39E-10,-5716.773283,-7121.770484,-203581.1097
2406,100000,-2.73E-13,-1.03E-13,1.35E-10,-13078.05658,4418.190651,-184407.7262
2407,100000,1.63E-13,-3.85E-13,1.40E-10,9768.752321,-6361.829699,-195838.234
2408,100000,-2.28E-12,1.16E-12,1.40E-10,-28502.35024,6875.057515,-194507.2762
2409,100000,-8.36E-13,-8.41E-13,1.35E-10,-18891.43832,-1963.605683,-181152.0115
2410,100000,-1.51E-12,-4.24E-13,1.36E-10,-40548.33738,-3217.043229,-181046.1144
2411,100000,-1.34E-12,2.26E-13,1.36E-10,-37430.7859,-3648.755494,-200346.0594
2412,100000,1.80E-12,-2.38E-12,1.39E-10,34015.71171,-28727.12682,-207866.848
2413,100000,-6.11E-14,6.48E-14,1.33E-10,1190.655773,10317.78857,-195230.4151
2414,100000,5.95E-14,1.94E-14,1.31E-10,-4206.084257,3159.220554,-178890.297
2415,100000,-1.38E-12,-4.55E-14,1.39E-10,-27521.0597,2147.453082,-200816.3129
2416,100000,-3.79E-13,-1.06E-13,1.39E-10,-9213.010009,9516.390679,-196147.0796
2417,100000,2.58E-13,-1.79E-12,1.38E-10,11508.65207,-31237.39622,-198590.8215
2418,100000,-7.36E-13,-1.57E-12,1.35E-10,-22537.857,-41328.31641,-185497.063
2419,100000,5.15E-13,4.26E-13,1.34E-10,2008.691257,22873.15742,-188726.6765
2420,100000,3.42E-13,-6.26E-13,1.38E-10,1156.683629,9288.284627,-191300.27
2421,100000,-2.14E-13,2.20E-12,1.36E-10,-4097.274514,41688.34604,-200939.2945
2422,100000,-8.74E-13,-1.31E-12,1.38E-10,-31652.28931,-28342.29489,-198315.7716
2423,100000,6.37E-14,4.93E-13,1.39E-10,-13931.42735,11054.79913,-205027.8283
2424,100000,1.42E-12,1.07E-13,1.36E-10,18611.9154,-16865.1344,-195974.9171
2425,100000,-1.38E-12,7.85E-13,1.38E-10,-24104.40197,18073.25994,-194226.0198
2426,100000,-1.89E-12,5.45E-13,1.32E-10,-41965.74064,-3657.634119,-173776.2802
2427,100000,1.45E-13,8.90E-13,1.39E-10,9045.405921,9985.188825,-200772.8282
2428,100000,-1.66E-12,-4.56E-13,1.34E-10,-29604.33139,-1661.443073,-172336.4318
2429,100000,1.74E-13,-2.40E-14,1.36E-10,12747.49856,-10322.1288,-195963.9974
2430,100000,1.57E-12,1.03E-12,1.38E-10,19048.99136,10258.58256,-194805.5793
2431,100000,-9.92E-14,-2.59E-13,1.36E-10,-7967.482119,-3493.108167,-210994.5873
2432,100000,-1.02E-13,2.96E-13,1.33E-10,21851.26713,10973.02068,-178346.1855
2433,100000,7.39E-13,6.04E-13,1.41E-10,7098.24159,7475.145966,-201394.9049
2434,100000,8.07E-13,3.72E-13,1.36E-10,11242.49053,10268.19525,-189941.7701
2435,100000,-9.97E-13,-1.12E-12,1.36E-10,940.3345272,-12616.72656,-196676.3534
2436,100000,2.68E-12,-1.57E-12,1.33E-10,44973.61042,-18221.61939,-178832.4141
2437,100000,3.46E-13,5.50E-13,1.37E-10,2239.392533,-6459.9939,-191692.9363
2438,100000,-1.53E-12,-1.62E-13,1.33E-10,-31941.87128,8456.545117,-192940.5612
2439,100000,1.82E-12,-1.77E-12,1.37E-10,20174.0401,-21489.59649,-199336.0979
2440,100000,-1.36E-12,-2.80E-13,1.35E-10,-6738.768917,-6160.132024,-173419.3422
2441,100000,-3.81E-13,3.32E-13,1.42E-10,4217.096947,1770.475858,-219571.6122
2442,100000,-3.81E-13,-3.44E-14,1.31E-10,-13723.86004,-5431.12754,-162516.0272
2443,100000,5.26E-13,-1.35E-13,1.37E-10,15909.27539,15746.47211,-191097.9845
2444,100000,-8.05E-13,-2.56E-13,1.38E-10,-1490.848838,2040.772488,-209631.1818
2445,100000,1.07E-13,-1.90E-12,1.33E-10,3354.252184,-52265.2433,-178521.4197
2446,100000,-8.50E-14,8.24E-13,1.33E-10,-7261.959537,6876.427374,-191441.2338
2447,100000,-1.43E-12,9.29E-13,1.39E-10,-36301.38088,-9099.635122,-196431.8906
2448,100000,4.46E-13,-4.42E-13,1.35E-10,11497.37613,2227.505713,-192345.4262
2449,100000,-7.15E-13,5.16E-13,1.37E-10,-20905.58659,419.577159,-211845.164
2450,100000,5.80E-13,2.30E-13,1.39E-10,-568.3722363,12964.35628,-202273.5964
2451,100000,-4.81E-13,-1.36E-13,1.38E-10,-17121.87527,-6751.683463,-195775.7852
2452,100000,-4.81E-13,-1.18E-12,1.37E-10,-1799.416546,-22933.66109,-177694.2089
2453,100000,-1.02E-12,-1.80E-13,1.36E-10,-5882.232205,-7247.104058,-186553.6532
2454,100000,5.90E-13,-1.01E-12,1.33E-10,-357.8924825,-13319.89248,-165646.1259
2455,100000,1.63E-12,1.38E-12,1.32E-10,32399.49072,-9142.519989,-182744.0044
2456,100000,5.52E-13,1.12E-12,1.32E-10,-8262.891451,31013.27436,-175143.3259
2457,100000,-9.61E-13,-7.31E-13,1.36E-10,-2898.182221,5168.595566,-191220.0619
2458,100000,1.11E-12,1.97E-12,1.34E-10,18898.86721,22984.31749,-172841.4944
2459,100000,-2.36E-13,1.95E-13,1.36E-10,583.1587785,4851.795352,-175027.9457
2460,100000,-7.14E-13,1.03E-12,1.37E-10,-5881.583699,-666.0744145,-199303.1049
2461,100000,-2.37E-13,-1.44E-12,1.44E-10,-3642.529903,-8645.502558,-218039.145
2462,100000,3.42E-13,7.62E-13,1.41E-10,5373.996369,-1964.781402,-214036.5793
2463,100000,4.54E-13,1.18E-12,1.40E-10,13098.47234,5532.373559,-204864.6437
2464,100000,-5.56E-13,3.26E-13,1.34E-10,-1352.519135,8608.556176,-186887.5771
2465,100000,-1.89E-12,-4.98E-13,1.38E-10,-43663.68362,-15887.43125,-193695.4278
2466,100000,4.78E-14,2.63E-13,1.38E-10,23332.88547,-5299.95167,-201759.0616
2467,100000,-1.11E-12,-6.25E-13,1.39E-10,-20452.85204,-3978.957063,-195147.1248
2468,100000,2.14E-14,7.00E-13,1.40E-10,-9211.325768,28540.36884,-216525.9403
2469,100000,-3.93E-14,1.13E-12,1.36E-10,5712.289231,6613.609088,-199020.0654
2470,100000,2.50E-12,-3.28E-12,1.38E-10,60497.07667,-54205.12096,-196595.9281
2471,100000,-2.13E-12,-7.04E-13,1.41E-10,-29291.86366,-8916.682519,-199681.8463
2472,100000,-1.17E-12,-2.70E-12,1.37E-10,-2770.791705,-37214.79009,-183875.3445
2473,100000,-8.44E-13,-8.09E-13,1.37E-10,6437.649007,-10888.15227,-197237.2868
2474,100000,-1.58E-12,-8.05E-13,1.38E-10,-29289.71883,-36836.02706,-199525.1543
2475,100000,1.30E-12,-3.94E-13,1.32E-10,6298.570086,18399.72614,-177251.5731
2476,100000,8.23E-13,1.51E-12,1.38E-10,3693.101269,78178.71072,-193264.13
2477,100000,8.45E-13,-3.92E-13,1.40E-10,13119.6121,14761.9444,-198103.2618
2478,100000,-6.73E-13,1.02E-12,1.38E-10,-12174.2085,18564.46505,-199279.342
2479,100000,-3.63E-13,-6.14E-13,1.38E-10,757.4460287,7503.108386,-194130.1463
2480,100000,-3.30E-13,-4.01E-13,1.42E-10,17455.47624,-16526.8884,-208302.8534
2481,100000,4.54E-13,1.32E-12,1.31E-10,8110.813506,11355.34194,-179771.0633
2482,100000,-1.09E-12,-2.40E-13,1.33E-10,2272.230195,-13807.08044,-182225.3108
2483,100000,-2.76E-14,-1.24E-12,1.40E-10,12958.79103,-24291.5034,-202459.7899
2484,100000,6.35E-14,4.68E-13,1.34E-10,575.3643948,5867.953266,-197498.245
2485,100000,-4.09E-13,7.90E-13,1.35E-10,-7792.307411,-1283.032318,-179408.0279
2486,100000,-2.59E-12,2.07E-12,1.42E-10,-53726.45833,39728.28817,-210711.1905
2487,100000,8.75E-13,-1.98E-12,1.39E-10,4401.449141,-9392.79628,-206829.5784
2488,100000,-4.25E-13,3.84E-13,1.44E-10,-15875.14988,31913.64001,-207560.705
2489,100000,1.04E-12,-5.74E-13,1.39E-10,24482.57888,-23524.22112,-212521.4728
2490,100000,2.79E-12,-4.15E-13,1.36E-10,34424.07908,-21751.13516,-190229.5426
2491,100000,2.57E-13,-6.63E-14,1.38E-10,28041.57786,-28124.13179,-206726.4624
2492,100000,-3.34E-12,3.17E-13,1.34E-10,-51919.0899,2372.736058,-183690.8792
2493,100000,-1.01E-12,7.27E-13,1.36E-10,-18830.98327,-1995.535523,-198486.9311
2494,100000,-2.52E-12,2.88E-13,1.34E-10,-41102.93437,20687.35952,-180971.0894
2495,100000,2.38E-12,-9.47E-13,1.35E-10,7261.602132,-23895.5577,-175973.1206
2496,100000,-5.99E-13,5.35E-13,1.37E-10,-11938.30813,21591.68319,-203380.2686
2497,100000,8.68E-13,7.25E-13,1.39E-10,-1137.671001,30543.39086,-200437.7259
2498,100000,6.81E-14,-6.49E-15,1.41E-10,3256.307907,10283.33361,-206308.9404
2499,100000,7.63E-14,-8.73E-13,1.30E-10,1614.147579,10664.24841,-175380.1884
2500,100000,6.69E-13,-9.97E-13,1.44E-10,-144.4030924,-3925.188022,-226761.5569
2501,100000,-3.49E-13,-6.25E-13,1.34E-10,-3684.826864,-14347.41313,-182017.8421
2502,100000,3.98E-13,-1.29E-12,1.35E-10,10250.31287,-16666.35656,-205414.0465
2503,100000,2.48E-13,-2.41E-12,1.35E-10,4493.579382,-37850.21172,-203492.6664
2504,100000,8.27E-13,1.24E-12,1.44E-10,19304.48476,14830.85508,-213777.819
2505,100000,-1.37E-14,-4.26E-13,1.37E-10,-6301.499673,1071.338024,-188593.0484
2506,100000,3.30E-13,7.89E-14,1.33E-10,3855.138616,7145.97438,-184270.1849
2507,100000,1.19E-12,-4.23E-14,1.40E-10,7684.47189,-4293.428897,-204128.1725
2508,100000,8.17E-13,-2.47E-13,1.35E-10,10484.35071,-11470.6092,-187054.7799
2509,100000,-3.65E-13,2.34E-14,1.34E-10,-11736.96161,28613.26998,-176731.7129
2510,100000,-1.16E-12,-1.58E-12,1.38E-10,-42195.43912,-16071.88961,-189970.8531
2511,100000,2.85E-13,-2.08E-12,1.45E-10,4800.515742,-21605.34621,-220863.1147
2512,100000,2.24E-13,8.86E-13,1.37E-10,9965.495272,22120.821,-198227.1548
2513,100000,-1.34E-12,1.67E-13,1.35E-10,-19343.18423,17350.97995,-192884.168
2514,100000,9.05E-13,9.69E-13,1.34E-10,8177.715667,9930.535823,-186165.758
2515,100000,-1.06E-12,3.70E-13,1.39E-10,4352.288369,6749.210745,-204491.6828
2516,100000,-1.11E-12,-2.83E-12,1.41E-10,-10084.24746,-28393.49343,-203259.7203
2517,100000,-6.17E-13,8.41E-13,1.37E-10,7086.803636,9648.02003,-188284.7726
2518,100000,-1.00E-13,-8.78E-13,1.43E-10,17306.05728,-14368.43084,-218235.6147
